"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"creature_raw_flags","1","","","enum-item","FEMALE","175",""
"creature_raw_flags","1","","","enum-item","MALE","176",""
"creature_raw_flags","1","","","enum-item","NO_GENDER","177",""
"creature_raw_flags","1","","","enum-item","LISP","178",""
"creature_raw_flags","1","","","enum-item","MATERIAL","179",""
"creature_raw_flags","1","","","enum-item","MATERIAL_USE_RACEGLOSS","180",""
"creature_raw_flags","1","","","enum-item","MATERIAL_USE_SHARPSTONE","181",""
"creature_raw_flags","1","","","enum-item","ALCOHOL_DEPENDENT","182",""
"creature_raw_flags","1","","","enum-item","?","183",""
"d_init","0","0x0","0xa8","struct-type","d_init","",""
"d_init","1","0x0","0x8","df-flagarray","flags1","flag-bit",""
"d_init","1","0x8","0x4","d_init_nickname","nickname_dwarf","",""
"d_init","1","0xc","0x4","d_init_nickname","nickname_adventure","",""
"d_init","1","0x10","0x4","d_init_nickname","nickname_legends","",""
"d_init","1","0x14","0x4","d_init_nickname","nickname_dwarf2","",""
"d_init","1","0x18","0x4","int32_t","unk_18","",""
"d_init","1","0x1c","0x4","int32_t","unk_1c","",""
"d_init","1","0x20","0x1","uint8_t","sky_tile","",""
"d_init","1","0x22","0x6","static-array","sky_color","int16_t",""
"d_init","1","0x28","0x1","uint8_t","chasm_tile","",""
"d_init","1","0x29","0x1","uint8_t","pillar_tile","",""
"d_init","1","0x2a","0x6","static-array","chasm_color","int16_t",""
"d_init","1","0x30","0x24","compound","wound_color","",""
"d_init","2","0x30","0x6","static-array","wound_color.none","int16_t",""
"d_init","2","0x36","0x6","static-array","wound_color.minor","int16_t",""
"d_init","2","0x3c","0x6","static-array","wound_color.inhibited","int16_t",""
"d_init","2","0x42","0x6","static-array","wound_color.function_loss","int16_t",""
"d_init","2","0x48","0x6","static-array","wound_color.broken","int16_t",""
"d_init","2","0x4e","0x6","static-array","wound_color.missing","int16_t",""
"d_init","1","0x54","0x2","d_init_idlers","idlers","",""
"d_init","1","0x56","0x2","d_init_tunnel","show_embark_tunnel","",""
"d_init","1","0x58","0x8","df-flagarray","flags2","flag-bit",""
"d_init","1","0x60","0x4","int32_t","display_length","",""
"d_init","1","0x64","0x4","d_init_z_view","adventurer_z_view","",""
"d_init","1","0x68","0x4","int32_t","adventurer_z_view_size","",""
"d_init","1","0x6c","0x8","df-flagarray","flags3","flag-bit",""
"d_init","1","0x74","0x4","int32_t","population_cap","",""
"d_init","1","0x78","0x4","int32_t","baby_cap_absolute","",""
"d_init","1","0x7c","0x4","int32_t","baby_cap_percent","",""
"d_init","1","0x80","0x10","static-array","path_cost","int32_t",""
"d_init","1","0x90","0x4","static-array","embark_rect","int16_t",""
"d_init","1","0x94","0xa","compound","store_dist","",""
"d_init","2","0x94","0x2","int16_t","store_dist.item_decrease","",""
"d_init","2","0x96","0x2","int16_t","store_dist.seed_combine","",""
"d_init","2","0x98","0x2","int16_t","store_dist.bucket_combine","",""
"d_init","2","0x9a","0x2","int16_t","store_dist.barrel_combine","",""
"d_init","2","0x9c","0x2","int16_t","store_dist.bin_combine","",""
"d_init","1","0xa0","0x8","df-flagarray","flags4","flag-bit",""
"d_init_flags1","0","0x0","0x4","enum-type","d_init_flags1","",""
"d_init_flags1","1","","","enum-item","VARIED_GROUND_TILES","0",""
"d_init_flags1","1","","","enum-item","ENGRAVINGS_START_OBSCURED","1",""
"d_init_flags1","1","","","enum-item","SHOW_IMP_QUALITY","2",""
"d_init_flags1","1","","","enum-item","SHOW_FLOW_AMOUNTS","3",""
"d_init_flags2","0","0x0","0x4","enum-type","d_init_flags2","",""
"d_init_flags2","1","","","enum-item","MORE","0",""
"d_init_flags2","1","","","enum-item","ADVENTURER_TRAPS","1",""
"d_init_flags2","1","","","enum-item","ADVENTURER_ALWAYS_CENTER","2",""
"d_init_flags3","0","0x0","0x4","enum-type","d_init_flags3","",""
"d_init_flags3","1","","","enum-item","COFFIN_NO_PETS_DEFAULT","0",""
"d_init_flags4","0","0x0","0x4","enum-type","d_init_flags4","",""
"d_init_flags4","1","","","enum-item","TEMPERATURE","0",""
"d_init_flags4","1","","","enum-item","WEATHER","1",""
"d_init_flags4","1","","","enum-item","ECONOMY","2",""
"d_init_flags4","1","","","enum-item","ZERO_RENT","3",""
"d_init_flags4","1","","","enum-item","AUTOSAVE_SEASONAL","4",""
"d_init_flags4","1","","","enum-item","AUTOSAVE_YEARLY","5",""
"d_init_flags4","1","","","enum-item","AUTOSAVE_PAUSE","6",""
"d_init_flags4","1","","","enum-item","AUTOBACKUP","7",""
"d_init_flags4","1","","","enum-item","INITIAL_SAVE","8",""
"d_init_flags4","1","","","enum-item","INVADERS","9",""
"d_init_flags4","1","","","enum-item","CAVEINS","10",""
"d_init_flags4","1","","","enum-item","ARTIFACTS","11",""
"d_init_flags4","1","","","enum-item","LOG_MAP_REJECTS","12",""
"d_init_flags4","1","","","enum-item","PAUSE_ON_LOAD","13",""
"d_init_flags4","1","","","enum-item","EMBARK_WARNING_ALWAYS","14",""
"d_init_flags4","1","","","enum-item","SHOW_ALL_HISTORY_IN_DWARF_MODE","15",""
"d_init_flags4","1","","","enum-item","TESTING_ARENA","16",""
"d_init_flags4","1","","","enum-item","WALKING_SPREADS_SPATTER_DWF","17",""
"d_init_flags4","1","","","enum-item","WALKING_SPREADS_SPATTER_ADV","18",""
"d_init_idlers","0","0x0","0x4","enum-type","d_init_idlers","",""
"d_init_idlers","1","","","enum-item","OFF","-1",""
"d_init_idlers","1","","","enum-item","TOP","0",""
"d_init_idlers","1","","","enum-item","BOTTOM","1",""
"d_init_nickname","0","0x0","0x4","enum-type","d_init_nickname","",""
"d_init_nickname","1","","","enum-item","REPLACE_FIRST","0",""
"d_init_nickname","1","","","enum-item","CENTRALIZE","1",""
"d_init_nickname","1","","","enum-item","REPLACE_ALL","2",""
"d_init_tunnel","0","0x0","0x4","enum-type","d_init_tunnel","",""
"d_init_tunnel","1","","","enum-item","NO","0",""
"d_init_tunnel","1","","","enum-item","FINDER","1",""
"d_init_tunnel","1","","","enum-item","ALWAYS","2",""
"d_init_z_view","0","0x0","0x4","enum-type","d_init_z_view","",""
"d_init_z_view","1","","","enum-item","OFF","0",""
"d_init_z_view","1","","","enum-item","UNHIDDEN","1",""
"d_init_z_view","1","","","enum-item","CREATURE","2",""
"d_init_z_view","1","","","enum-item","ON","3",""
"damage_type","0","0x0","0x4","enum-type","damage_type","",""
"damage_type","1","","","enum-item","BLUDGEON","0",""
"damage_type","1","","","enum-item","SLASH","1",""
"damage_type","1","","","enum-item","GORE","2",""
"damage_type","1","","","enum-item","PIERCE","3",""
"damage_type","1","","","enum-item","BURN","4",""
"damage_type","1","","","enum-item","HEAT","5",""
"damage_type","1","","","enum-item","COLD","6",""
"descriptor_color","0","0x0","0x50","struct-type","descriptor_color","",""
"descriptor_color","1","0x0","0x10","stl-string","id","",""
"descriptor_color","1","0x10","0x10","stl-vector","word_unk","padding",""
"descriptor_color","1","0x20","0x10","stl-vector","words","int32_t",""
"descriptor_color","1","0x30","0x10","stl-string","name","",""
"descriptor_color","1","0x40","0x2","int16_t","unk_58","",""
"descriptor_color","1","0x44","0x4","s-float","red","",""
"descriptor_color","1","0x48","0x4","s-float","green","",""
"descriptor_color","1","0x4c","0x4","s-float","blue","",""
"descriptor_pattern","0","0x0","0x34","struct-type","descriptor_pattern","",""
"descriptor_pattern","1","0x0","0x10","stl-string","id","",""
"descriptor_pattern","1","0x10","0x10","stl-vector","colors","int16_t",""
"descriptor_pattern","1","0x20","0x2","pattern_type","pattern","",""
"descriptor_pattern","1","0x24","0x10","stl-vector","cp_color","padding",""
"descriptor_shape","0","0x0","0x68","struct-type","descriptor_shape","",""
"descriptor_shape","1","0x0","0x10","stl-string","id","",""
"descriptor_shape","1","0x10","0x10","stl-vector","word_unk","padding",""
"descriptor_shape","1","0x20","0x10","stl-vector","words","int32_t",""
"descriptor_shape","1","0x30","0x10","stl-string","name","",""
"descriptor_shape","1","0x40","0x10","stl-string","name_plural","",""
"descriptor_shape","1","0x50","0x10","stl-vector","adj","stl-string*",""
"descriptor_shape","1","0x60","0x4","bitfield","gems_use","",""
"descriptor_shape","2","0x60","0x0.1","flag-bit","gems_use.noun","",""
"descriptor_shape","2","0x60.1","0x0.1","flag-bit","gems_use.adj","",""
"descriptor_shape","2","0x60.2","0x0.1","flag-bit","gems_use.adj_noun","",""
"descriptor_shape","1","0x64","0x1","uint8_t","tile","",""
"dfhack_material_category","0","0x0","0x4","bitfield-type","dfhack_material_category","","An extended version of job_material_category,            for use in some plugins, like workflow.        "
"dfhack_material_category","1","0x0","0x0.1","flag-bit","plant","",""
"dfhack_material_category","1","0x0.1","0x0.1","flag-bit","wood","",""
"dfhack_material_category","1","0x0.2","0x0.1","flag-bit","cloth","",""
"dfhack_material_category","1","0x0.3","0x0.1","flag-bit","silk","",""
"dfhack_material_category","1","0x0.4","0x0.1","flag-bit","leather","",""
"dfhack_material_category","1","0x0.5","0x0.1","flag-bit","bone","",""
"dfhack_material_category","1","0x0.6","0x0.1","flag-bit","shell","",""
"dfhack_material_category","1","0x0.7","0x0.1","flag-bit","wood2","",""
"dfhack_material_category","1","0x1","0x0.1","flag-bit","soap","",""
"dfhack_material_category","1","0x1.1","0x0.1","flag-bit","tooth","",""
"dfhack_material_category","1","0x1.2","0x0.1","flag-bit","horn","",""
"dfhack_material_category","1","0x1.3","0x0.1","flag-bit","pearl","",""
"dipscript_info","0","0x0","0x44","struct-type","dipscript_info","",""
"dipscript_info","1","0x0","0x4","int32_t","unk1","","uninit"
"dipscript_info","1","0x4","0x10","stl-string","script_file","","data/dipscript/dwarf_liaison"
"dipscript_info","1","0x14","0x10","stl-vector","script_steps","padding*",""
"dipscript_info","1","0x24","0x10","stl-vector","unknown","padding","null"
"dipscript_info","1","0x34","0x10","stl-string","code","","DWARF_LIAISON etc"
"dye_info","0","0x0","0x10","struct-type","dye_info","",""
"dye_info","1","0x0","0x2","material_type","material","",""
"dye_info","1","0x2","0x2","int16_t","matgloss","",""
"dye_info","1","0x4","0x4","int32_t","dyer","",""
"dye_info","1","0x8","0x2","item_quality","quality","",""
"dye_info","1","0xa","0x2","int16_t","skill_rating","","at the moment of creation"
"dye_info","1","0xc","0x4","int32_t","","",""
"effect","0","0x0","0x1c","struct-type","effect","",""
"effect","1","0x0","0x2","effect_type","type","",""
"effect","1","0x2","0x2","material_type","material","",""
"effect","1","0x4","0x2","int16_t","matgloss","",""
"effect","1","0x6","0x2","int16_t","density","",""
"effect","1","0x8","0x2","int16_t","x","",""
"effect","1","0xa","0x2","int16_t","y","",""
"effect","1","0xc","0x2","int16_t","z","",""
"effect","1","0xe","0x2","int16_t","","",""
"effect","1","0x10","0x2","int16_t","","",""
"effect","1","0x12","0x2","int16_t","","",""
"effect","1","0x14","0x2","int16_t","","",""
"effect","1","0x18","0x4","int32_t","","",""
"effect_type","0","0x0","0x4","enum-type","effect_type","",""
"effect_type","1","","","enum-item","Miasma","0",""
"effect_type","1","","","enum-item","Steam","1","only if mat_type=1"
"effect_type","1","","","enum-item","Mist","2",""
"effect_type","1","","","enum-item","MaterialDust","3",""
"effect_type","1","","","enum-item","MagmaMist","4",""
"effect_type","1","","","enum-item","Smoke","5",""
"effect_type","1","","","enum-item","Dragonfire","6",""
"effect_type","1","","","enum-item","Fire","7",""
"effect_type","1","","","enum-item","Web","8",""
"effect_type","1","","","enum-item","MaterialGas","9",""
"effect_type","1","","","enum-item","MaterialVapor","10",""
"embark_finder_option","0","0x0","0x4","enum-type","embark_finder_option","",""
"embark_finder_option","1","","","enum-item","DimensionX","0",""
"embark_finder_option","1","","","enum-item","DimensionY","1",""
"embark_finder_option","1","","","enum-item","Savagery","2",""
"embark_finder_option","1","","","enum-item","Evil","3",""
"embark_finder_option","1","","","enum-item","Elevation","4",""
"embark_finder_option","1","","","enum-item","Temperature","5",""
"embark_finder_option","1","","","enum-item","Rain","6",""
"embark_finder_option","1","","","enum-item","Drainage","7",""
"embark_finder_option","1","","","enum-item","FluxStone","8",""
"embark_finder_option","1","","","enum-item","Aquifer","9",""
"embark_finder_option","1","","","enum-item","River","10",""
"embark_finder_option","1","","","enum-item","UndergroundRiver","11",""
"embark_finder_option","1","","","enum-item","UndergroundPool","12",""
"embark_finder_option","1","","","enum-item","MagmaPool","13",""
"embark_finder_option","1","","","enum-item","MagmaPipe","14",""
"embark_finder_option","1","","","enum-item","Chasm","15",""
"embark_finder_option","1","","","enum-item","BottomlessPit","16",""
"embark_finder_option","1","","","enum-item","OtherFeatures","17",""
"embark_finder_option","1","","","enum-item","ShallowMetal","18",""
"embark_finder_option","1","","","enum-item","DeepMetal","19",""
"embark_finder_option","1","","","enum-item","Soil","20",""
"embark_finder_option","1","","","enum-item","Clay","21",""
"enabler","0","0x0","0x210","struct-type","enabler","",""
"enabler","1","0x0","0x1","bool","fullscreen","",""
"enabler","1","0x4","0x18","stl-deque","overridden_grid_sizes","enabler::anon2",""
"enabler::anon2","0","0x0","0x8","compound","","",""
"enabler::anon2","1","0x0","0x4","int32_t","","",""
"enabler::anon2","1","0x4","0x4","int32_t","","",""
"enabler","1","0x1c","0x4","pointer","renderer","padding",""
"enabler","1","0x20","0x4","int32_t","calculated_fps","",""
"enabler","1","0x24","0x4","int32_t","calculated_gfps","",""
"enabler","1","0x28","0x18","stl-deque","frame_timings","int32_t",""
"enabler","1","0x40","0x18","stl-deque","gframe_timings","int32_t",""
"enabler","1","0x58","0x4","int32_t","frame_sum","",""
"enabler","1","0x5c","0x4","int32_t","gframe_sum","",""
"enabler","1","0x60","0x4","int32_t","frame_last","",""
"enabler","1","0x64","0x4","int32_t","gframe_last","",""
"enabler","1","0x68","0x4","s-float","fps","",""
"enabler","1","0x6c","0x4","s-float","gfps","",""
"enabler","1","0x70","0x4","s-float","fps_per_gfps","",""
"enabler","1","0x74","0x4","uint32_t","last_tick","",""
"enabler","1","0x78","0x4","s-float","outstanding_frames","",""
"enabler","1","0x7c","0x4","s-float","outstanding_gframes","",""
"enabler","1","0x80","0x4","uint32_t","async_frames","",""
"enabler","1","0x84","0x1","bool","async_paused","",""
"enabler","1","0x88","0x20","compound","async_tobox","",""
"enabler","2","0x88","0x4","pointer","async_tobox.sem","padding",""
"enabler","2","0x8c","0x18","stl-deque","async_tobox.queue","enabler::anon3",""
"enabler::anon3","0","0x0","0x8","compound","","",""
"enabler::anon3","1","0x0","0x4","enum","cmd","",""
"enabler::anon3","2","","","enum-item","pause","0",""
"enabler::anon3","2","","","enum-item","start","1",""
"enabler::anon3","2","","","enum-item","render","2",""
"enabler::anon3","2","","","enum-item","inc","3",""
"enabler::anon3","2","","","enum-item","set_fps","4",""
"enabler::anon3","1","0x4","0x4","int32_t","val","",""
"enabler","2","0xa4","0x4","pointer","async_tobox.sem_fill","padding",""
"enabler","1","0xa8","0x20","compound","async_frombox","",""
"enabler","2","0xa8","0x4","pointer","async_frombox.sem","padding",""
"enabler","2","0xac","0x18","stl-deque","async_frombox.queue","enabler::anon4",""
"enabler::anon4","0","0x0","0xc","compound","","",""
"enabler::anon4","1","0x0","0x4","enum","msg","",""
"enabler::anon4","2","","","enum-item","quit","0",""
"enabler::anon4","2","","","enum-item","complete","1",""
"enabler::anon4","2","","","enum-item","set_fps","2",""
"enabler::anon4","2","","","enum-item","set_gfps","3",""
"enabler::anon4","2","","","enum-item","push_resize","4",""
"enabler::anon4","2","","","enum-item","pop_resize","5",""
"enabler::anon4","2","","","enum-item","reset_textures","6",""
"enabler::anon4","2","0x4","0x4","int32_t","fps","",""
"enabler::anon4","3","0x4","0x4","int32_t","x","",""
"enabler::anon4","3","0x8","0x4","int32_t","y","",""
"enabler","2","0xc4","0x4","pointer","async_frombox.sem_fill","padding",""
"enabler","1","0xc8","0x20","compound","async_zoom","",""
"enabler","2","0xc8","0x4","pointer","async_zoom.sem","padding",""
"enabler","2","0xcc","0x18","stl-deque","async_zoom.queue","enum",""
"enabler","2","0xe4","0x4","pointer","async_zoom.sem_fill","padding",""
